"","x","y","z"
"X824",0.36231884057971,0.971014492753623,0.00103952587251653
"X3957",0.173913043478261,1,0.0706282405740934
"X1886",0.173913043478261,0.260869565217391,0.0821194332446679
"X1605",0.536231884057971,0.405797101449275,0.0724867726231666
"X2948",0.217391304347826,0.768115942028985,-0.000605783989301651
"X2959",0.0579710144927536,0.173913043478261,0.00605178447825229
"X610",0.72463768115942,0.536231884057971,0.0325503863864618
"X1442",0.130434782608696,0.463768115942029,0.012508682643921
"X2826",0.188405797101449,0.884057971014493,0.029981305186598
"X3087",0.27536231884058,0.565217391304348,0.0669059146356744
"X2504",0.0869565217391304,0.434782608695652,0.0393017096666478
"X2470",0.434782608695652,0.753623188405797,0.866691574995442
"X2611",0.869565217391304,0.956521739130435,0.0165121151538362
"X2724",0.231884057971014,0.36231884057971,0.216318856607732
"X4241",0.63768115942029,0.202898550724638,0.0652533772080456
"X4054",0.260869565217391,0,0.0609609257405789
"X545",0.0289855072463768,0.884057971014493,-0.0101493158588372
"X3437",0.666666666666667,0.768115942028985,-0.0703671673518425
"X4382",0.260869565217391,0.144927536231884,0.00376544795209777
"X1366",0.565217391304348,0.0579710144927536,0.00292686973551569
"X1114",0.202898550724638,0.0144927536231884,-0.0890960505709919
"X75",0.318840579710145,0.507246376811594,0.101098005701578
"X630",0.985507246376812,0.681159420289855,-0.0158628831746076
"X456",1,0.318840579710145,0.0393024671882007
"X1156",0.101449275362319,0.376811594202899,-0.0437047332265657
"X3857",0.159420289855072,0.318840579710145,0.0459337733072481
"X2924",0.115942028985507,0.318840579710145,0.00373021074375325
"X4436",0.521739130434783,0.768115942028985,0.0158142504677185
"X2731",0.579710144927536,0.942028985507246,0.0211922523141109
"X3682",0.130434782608696,0.260869565217391,0.0228464921978772
"X1847",0.0289855072463768,0.565217391304348,0.0219760825050068
"X1818",0.130434782608696,0.579710144927536,0.080999862215445
"X829",0.652173913043478,0.130434782608696,0.050681448135517
"X2207",0.304347826086957,0.608695652173913,0.0667592475049366
"X1258",0.405797101449275,0.608695652173913,0.0942283974894619
"X1636",0.144927536231884,0.565217391304348,0.0195965856657951
"X4327",0.768115942028985,0.536231884057971,-0.0363526036456176
"X983",0.0144927536231884,0.72463768115942,0.0479885610512097
"X2817",0.507246376811594,0.130434782608696,0.00544305989892944
"X1010",0.217391304347826,0.869565217391304,0.00369958123623253
"X1368",0.304347826086957,0.188405797101449,-0.00733109948931759
"X3821",0.391304347826087,0.565217391304348,0.157993735420162
"X841",0.27536231884058,0.0434782608695652,0.000157056977578456
"X2773",0.507246376811594,0.797101449275362,0.0131348983693833
"X2037",0.0434782608695652,0.0144927536231884,-0.0381827073033016
"X1300",0.666666666666667,0.173913043478261,0.0305096136002195
"X233",0.565217391304348,0.63768115942029,0.147606277512368
"X503",0.072463768115942,0.478260869565217,-0.0165239463607842
"X1524",0.173913043478261,0.130434782608696,0.000709250546446227
"X3884",0.623188405797102,0.159420289855072,0.0102106178011417
"X824.1",0.36231884057971,0.971014492753623,0.00730158446222587
"X3957.1",0.173913043478261,1,-0.074359507871725
"X1886.1",0.173913043478261,0.260869565217391,0.0320894447150782
"X1605.1",0.536231884057971,0.405797101449275,0.0215875974153306
"X2948.1",0.217391304347826,0.768115942028985,-0.0244402522532945
"X2959.1",0.0579710144927536,0.173913043478261,-0.00340460169560371
"X610.1",0.72463768115942,0.536231884057971,0.106072740535902
"X1442.1",0.130434782608696,0.463768115942029,0.0095663916139237
"X2826.1",0.188405797101449,0.884057971014493,-0.0304292199263628
"X3087.1",0.27536231884058,0.565217391304348,0.029567136080356
"X2504.1",0.0869565217391304,0.434782608695652,-0.0659884919780817
"X2470.1",0.434782608695652,0.753623188405797,0.798417835335823
"X2611.1",0.869565217391304,0.956521739130435,0.0816599394859315
"X2724.1",0.231884057971014,0.36231884057971,0.2504636762915
